wird	VAFIN	werden	O
aus	APPR	aus	O
dem	ART	die	O
Lager	NN	Lager	O
der	ART	die	B-EntityORG
Opposition	NN	Opposition	I-EntityORG
der	ART	die	O
Vorschlag	NN	Vorschlag	O
geradezu	ADV	geradezu	O
gebetsmühlenartig	ADJD	gebetsmühlenartig	O
wiederholt	VVPP	wiederholen	O
,	$,	,	O
das	ART	die	O
Tempo	NN	Tempo	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
in	APPR	in	O
Richtung	NN	Richtung	O
Europa	NE	Europa	B-EntityORG
zu	PTKZU	zu	O
forcieren	VVINF	forcieren	O
.	$.	.	O

Bedauerlicherweise	ADV	bedauerlicherweise	O
geht	VVFIN	gehen	O
das	ART	die	O
Petitum	NN	Petitum	O
bei	APPR	bei	O
diesem	PDAT	dies	O
Antrag	NN	Antrag	O
-	$(	-	O
wie	KOKOM	wie	O
bei	APPR	bei	O
manch	PIAT	manche	O
anderen	PIS	andere	O
gleichgerichteten	ADJA	gleichgerichtet	O
Überlegungen	NN	Überlegung	O
-	$(	-	O
immer	ADV	immer	O
in	APPR	in	O
die	ART	die	O
Richtung	NN	Richtung	O
der	ART	die	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
,	$,	,	O
der	ART	die	O
europäischen	ADJA	europäisch	O
Einrichtungen	NN	Einrichtung	O
.	$.	.	O

Immer	ADV	immer	O
wird	VAFIN	werden	O
subtil	ADJD	subtil	O
unterstellt	VVPP	unterstellen	O
,	$,	,	O
dass	KOUS	dass	O
"	$(	"	O
Europa	NE	Europa	B-EntityORG
"	$(	"	O
,	$,	,	O
dass	KOUS	dass	O
die	ART	die	B-EntityORG
"	$(	"	I-EntityORG
europäischen	ADJA	europäisch	I-EntityORG
Einrichtungen	NN	Einrichtung	I-EntityORG
und	KON	und	I-EntityORG
Institutionen	NN	Institution	I-EntityORG
"	$(	"	O
eine	ART	eine	O
gewisse	ADJA	gewiss	O
Bringschuld	NN	Bringschuld	O
an	APPR	an	O
Aktivitäten	NN	Aktivität	O
nunmehr	ADV	nunmehr	O
zu	PTKZU	zu	O
leisten	VVINF	leisten	O
hätten	VAFIN	haben	O
,	$,	,	O
dass	KOUS	dass	O
es	PPER	es	O
an	APPR	an	O
der	ART	die	O
Zeit	NN	Zeit	O
wäre	VAFIN	sein	O
,	$,	,	O
dass	KOUS	dass	O
die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
nun	ADV	nun	O
endlich	ADV	endlich	O
"	$(	"	O
ihre	PPOSAT	ihr	O
Hausaufgaben	NN	Hausaufgabe	O
macht	VVFIN	machen	O
"	$(	"	O
,	$,	,	O
nun	ADV	nun	O
endlich	ADV	endlich	O
ihre	PPOSAT	ihr	O
Verpflichtungen	NN	Verpflichtung	O
gegenüber	APPR	gegenüber	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
einhält	VVFIN	einhalten	O
,	$,	,	O
um	KOUI	um	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
den	ART	die	O
Weg	NN	Weg	O
in	APPR	in	O
die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
zu	PTKZU	zu	O
ebnen	VVINF	ebnen	O
.	$.	.	O

Bei	APPR	bei	O
Licht	NN	Licht	O
betrachtet	ADJD	betrachtet	O
sehen	VVFIN	sehen	O
die	ART	die	O
Dinge	NN	Ding	O
jedoch	ADV	jedoch	O
ganz	ADV	ganz	O
anders	ADV	anders	O
aus	PTKVZ	aus	O
.	$.	.	O

Nicht	PTKNEG	nicht	O
die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
hat	VAFIN	haben	O
eine	ART	eine	O
Bringschuld	NN	Bringschuld	O
gegenüber	APPR	gegenüber	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
,	$,	,	O
vielmehr	ADV	vielmehr	O
ist	VAFIN	sein	O
es	PPER	es	O
gerade	ADV	gerade	O
umgekehrt	ADJD	umgekehrt	O
.	$.	.	O

Um	APPR	um	O
in	APPR	in	O
eine	ART	eine	O
bestehende	ADJA	bestehend	O
Gemeinschaft	NN	Gemeinschaft	O
aufgenommen	VVPP	aufnehmen	O
zu	PTKZU	zu	O
werden	VAINF	werden	O
,	$,	,	O
sind	VAFIN	sein	O
die	ART	die	O
Grundsätze	NN	Grundsatz	O
der	ART	die	O
Gemeinschaft	NN	Gemeinschaft	O
zu	PTKZU	zu	O
akzeptieren	VVINF	akzeptieren	O
,	$,	,	O
sind	VAFIN	sein	O
deren	PDAT	die	O
Grundlagen	NN	Grundlage	O
zu	PTKZU	zu	O
akzeptieren	VVINF	akzeptieren	O
.	$.	.	O

Es	PPER	es	O
wäre	VAFIN	sein	O
ja	ADV	ja	O
geradezu	ADV	geradezu	O
schizophren	ADJD	schizophren	O
,	$,	,	O
wenn	KOUS	wenn	O
jemand	PIS	jemand	O
,	$,	,	O
der	PRELS	die	O
sich	PRF	sich	O
einer	ART	eine	O
Gemeinschaft	NN	Gemeinschaft	O
anschließen	VVINF	anschließen	O
möchte	VMFIN	mögen	O
,	$,	,	O
darauf	PAV	darauf	O
pochen	VVFIN	pochen	O
und	KON	und	O
bauen	VVINF	bauen	O
könnte	VMFIN	können	O
,	$,	,	O
dass	KOUS	dass	O
die	ART	die	O
festgefügte	ADJA	festgefügt	O
Organisation	NN	Organisation	O
sich	PRF	sich	O
deshalb	PAV	deshalb	O
verändert	VVPP	verändern	O
,	$,	,	O
weil	KOUS	weil	O
das	ART	die	O
neue	ADJA	neu	O
Mitglied	NN	Mitglied	O
,	$,	,	O
das	PRELS	die	O
um	APPR	um	O
Aufnahme	NN	Aufnahme	O
ersucht	VVPP	ersuchen	O
,	$,	,	O
in	APPR	in	O
wesentlichen	ADJA	wesentlich	O
Teilen	NN	Teil|Teilen	O
zu	APPR	zu	O
der	ART	die	O
bestehenden	ADJA	bestehend	O
Gemeinschaft	NN	Gemeinschaft	O
nicht	PTKNEG	nicht	O
passt	VVFIN	passen	O
.	$.	.	O

Das	PDS	die	O
wäre	VAFIN	sein	O
ja	ADV	ja	O
genau	ADJD	genau	O
so	ADV	so	O
,	$,	,	O
als	KOKOM	als	O
wenn	KOUS	wenn	O
jemand	PIS	jemand	O
in	APPR	in	O
einen	ART	eine	O
Verein	NN	Verein	O
aufgenommen	VVPP	aufnehmen	O
werden	VAINF	werden	O
möchte	VMFIN	mögen	O
,	$,	,	O
aber	ADV	aber	O
als	KOKOM	als	O
Nicht-Mitglied	NN	Nicht-Mitglied	O
vom	APPRART	von	O
Verein	NN	Verein	O
verlangt	VVPP	verlangen	O
,	$,	,	O
dass	KOUS	dass	O
dieser	PDS	diese	O
schon	ADV	schon	O
einmal	ADV	einmal	O
-	$(	-	O
quasi	ADV	quasi	O
vorab	ADV	vorab	O
-	$(	-	O
seinen	PPOSAT	sein	O
Vereinszweck	NN	Vereinszweck	O
ändert	VVFIN	ändern	O
,	$,	,	O
um	KOUI	um	O
den	ART	die	O
Verein	NN	Verein	O
passend	ADJD	passend	O
für	APPR	für	O
ihn	PPER	er	O
zu	PTKZU	zu	O
machen	VVINF	machen	O
.	$.	.	O

Wer	PWS	wer	O
solch	PIAT	solche	O
einem	ART	eine	O
Gedankengang	NN	Gedankengang	O
nachhängt	VVFIN	nachhängen	O
,	$,	,	O
liegt	VVFIN	liegen	O
doch	ADV	doch	O
völlig	ADJD	völlig	O
verkehrt	VVPP	verkehren	O
,	$,	,	O
gerade	ADV	gerade	O
andersherum	ADV	andersherum	O
wird	VAFIN	werden	O
ein	ART	eine	O
Schuh	NN	Schuh	O
aus	APPR	aus	O
der	ART	die	O
Sache	NN	Sache	O
.	$.	.	O

Derjenige	PDS	diejenige	O
,	$,	,	O
der	PRELS	die	O
einer	ART	eine	O
Gemeinschaft	NN	Gemeinschaft	O
beitreten	VVINF	beitreten	O
will	VMFIN	wollen	O
,	$,	,	O
muss	VMFIN	müssen	O
von	APPR	von	O
sich	PRF	sich	O
aus	PTKVZ	aus	O
zu	APPR	zu	O
der	ART	die	O
Gemeinschaft	NN	Gemeinschaft	O
passen	VVINF	passen	O
;	$.	;	O
hierbei	PAV	hierbei	O
sehe	VVFIN	sehen	O
ich	PPER	ich	O
gerade	ADV	gerade	O
nicht	PTKNEG	nicht	O
zu	APPR	zu	O
überwindende	ADJA	überwindend	O
Schwierigkeiten	NN	Schwierigkeit	O
.	$.	.	O

Die	ART	die	O
Aufnahmewünsche	NN	Aufnahmewunsch	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
in	APPR	in	O
die	ART	die	B-EntityORG
EU	NN	EU	I-EntityORG
sollten	VMFIN	sollen	O
aus	APPR	aus	O
verschiedener	ADJA	verschieden	O
Sichtweise	NN	Sichtweise	O
,	$,	,	O
auch	ADV	auch	O
aus	APPR	aus	O
historischer	ADJA	historisch	O
Sicht	NN	Sicht	O
,	$,	,	O
beleuchtet	VVPP	beleuchten	O
werden	VAINF	werden	O
.	$.	.	O

Wir	PPER	wir	O
müssen	VMFIN	müssen	O
mindestens	ADV	mindestens	O
bis	APPR	bis	O
in	APPR	in	O
das	ART	die	O
Jahr	NN	Jahr	O
1957	CARD	@card@	O
zurückblicken	VVFIN	zurückblicken	O
,	$,	,	O
als	KOUS	als	O
die	ART	die	B-EntityPER
Staatsmänner	NN	Staatsmann	I-EntityPER
Europas	NE	Europa	I-EntityPER
in	APPR	in	O
Rom	NE	Rom	B-EntityLOC
die	ART	die	B-EntityWRK
Verträge	NN	Vertrag	I-EntityWRK
,	$,	,	I-EntityWRK
die	ART	die	I-EntityWRK
"	$(	"	I-EntityWRK
Römischen	ADJA	römisch	I-EntityWRK
Verträge	NN	Vertrag	I-EntityWRK
"	$(	"	I-EntityWRK
,	$,	,	O
geschlossen	VVPP	schließen	O
haben	VAFIN	haben	O
,	$,	,	O
um	KOUI	um	O
eine	ART	eine	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Wirtschaftsgemeinschaft	NN	Wirtschaftsgemeinschaft	I-EntityORG
zu	PTKZU	zu	O
begründen	VVINF	begründen	O
.	$.	.	O

Schon	ADV	schon	O
Jahre	NN	Jahr	O
vorher	PTKVZ	vorher	O
,	$,	,	O
durch	APPR	durch	O
eine	ART	eine	O
gemeinsam	ADJD	gemeinsam	O
ausgerichtete	ADJA	ausgerichtet	O
Politik	NN	Politik	O
bei	APPR	bei	O
Kohle	NN	Kohle	O
und	KON	und	O
Stahl	NN	Stahl	O
,	$,	,	O
zusammengekommen	VVPP	zusammenkommen	O
,	$,	,	O
wurde	VAFIN	werden	O
1957	CARD	@card@	O
in	APPR	in	O
Rom	NE	Rom	B-EntityLOC
manifestiert	VVPP	manifestieren	O
und	KON	und	O
fortgeschrieben	VVPP	fortschreiben	O
,	$,	,	O
dass	KOUS	dass	O
man	PIS	man	O
sich	PRF	sich	O
künftig	ADJD	künftig	O
in	APPR	in	O
Europa	NE	Europa	B-EntityORG
auf	APPR	auf	O
eine	ART	eine	O
gemeinschaftliche	ADJA	gemeinschaftlich	O
Wirtschaftspolitik	NN	Wirtschaftspolitik	O
einigen	VVINF	einigen	O
wollte	VMFIN	wollen	O
.	$.	.	O

Aus	APPR	aus	O
früheren	ADJA	früh	O
Feinden	NN	Feind	O
wurden	VAFIN	werden	O
über	APPR	über	O
wirtschaftliche	ADJA	wirtschaftlich	O
Interessen	NN	Interesse	O
politische	ADJA	politisch	O
Freunde	NN	Freund	O
.	$.	.	O

Die	ART	die	B-EntityORG
nunmehr	ADV	nunmehr	I-EntityORG
von	APPR	von	I-EntityORG
Zäunen	NN	Zaun	I-EntityORG
und	KON	und	I-EntityORG
Schlagbäumen	NN	Schlagbaum	I-EntityORG
befreiten	VVFIN	befreien	I-EntityORG
westeuropäischen	ADJA	westeuropäisch	I-EntityORG
Länder	NN	Land	I-EntityORG
,	$,	,	I-EntityORG
die	PRELS	die	I-EntityORG
sechs	CARD	sechs	I-EntityORG
Kernländer	NN	Kernland	I-EntityORG
Europas	NE	Europa	I-EntityORG
,	$,	,	O
konnten	VMFIN	können	O
sich	PRF	sich	O
ohne	APPR	ohne	O
außenwirtschaftliche	ADJA	außenwirtschaftlich	O
Schranken	NN	Schranke	O
hervorragend	ADJD	hervorragend	O
entwickeln	VVINF	entwickeln	O
und	KON	und	O
haben	VAFIN	haben	O
eine	ART	eine	O
noch	ADV	noch	O
nie	ADV	nie	O
dagewesene	ADJA	dagewesen	O
wirtschaftliche	ADJA	wirtschaftlich	O
Prosperität	NN	Prosperität	O
in	APPR	in	O
den	ART	die	O
letzten	ADJA	letzt	O
fünf	CARD	fünf	O
Jahrzehnten	NN	Jahrzehnt	O
gesehen	VVPP	sehen	O
.	$.	.	O

Die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Wirtschaftsgemeinschaft	NN	Wirtschaftsgemeinschaft	I-EntityORG
hat	VAFIN	haben	O
sich	PRF	sich	O
zur	APPRART	zu	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Gemeinschaft	NN	Gemeinschaft	I-EntityORG
und	KON	und	O
dann	ADV	dann	O
zur	APPRART	zu	B-EntityORG
Europäischen	ADJA	europäisch	I-EntityORG
Union	NN	Union	I-EntityORG
entwickelt	VVPP	entwickeln	O
.	$.	.	O
27	CARD	27	B-EntityORG
Länder	NN	Land	I-EntityORG
Europas	NE	Europa	I-EntityORG
sind	VAFIN	sein	O
es	PPER	es	O
mittlerweile	ADV	mittlerweile	O
,	$,	,	O
die	PRELS	die	O
weit	ADJD	weit	O
über	APPR	über	O
die	ART	die	O
wirtschaftlichen	ADJA	wirtschaftlich	O
Interessen	NN	Interesse	O
hinaus	ADV	hinaus	O
eine	ART	eine	O
gemeinschaftliche	ADJA	gemeinschaftlich	O
europäische	ADJA	europäisch	O
Politik	NN	Politik	O
auf	APPR	auf	O
vielen	PIAT	viele	O
Feldern	NN	Feld	O
wollen	VMFIN	wollen	O
.	$.	.	O

Nach	APPR	nach	O
den	ART	die	O
Erweiterungen	NN	Erweiterung	O
der	ART	die	B-EntityORG
EU	NN	EU	I-EntityORG
ist	VAFIN	sein	O
das	ART	die	B-EntityORG
"	$(	"	I-EntityORG
politische	ADJA	politisch	I-EntityORG
Europa	NE	Europa	I-EntityORG
"	$(	"	I-EntityORG
groß	ADJD	groß	O
geworden	VAPP	werden	O
,	$,	,	O
es	PPER	es	O
hat	VAFIN	haben	O
frühere	ADJA	früh	O
trennende	ADJA	trennend	O
regionale	ADJA	regional	O
Grenzen	NN	Grenze	O
aufgehoben	VVPP	aufheben	O
.	$.	.	O

Durch	APPR	durch	O
die	ART	die	O
deutliche	ADJA	deutlich	O
Erweiterung	NN	Erweiterung	O
Europas	NE	Europa	B-EntityORG
nach	APPR	nach	O
Süden	NN	Süden	O
,	$,	,	O
nach	APPR	nach	O
Norden	NN	Norden	O
und	KON	und	O
nach	APPR	nach	O
Osten	NN	Osten	O
ist	VAFIN	sein	O
Europa	NE	Europa	B-EntityORG
allerdings	ADV	allerdings	O
auch	ADV	auch	O
auf	APPR	auf	O
regionale	ADJA	regional	O
Grenzen	NN	Grenze	O
gestoßen	VVPP	stoßen	O
.	$.	.	O

Heute	ADV	heute	O
gilt	VVFIN	gelten	O
es	PPER	es	O
,	$,	,	O
das	ART	die	O
groß	ADJD	groß	O
gewordene	ADJA	geworden	O
Europa	NE	Europa	B-EntityORG
zu	PTKZU	zu	O
konsolidieren	VVINF	konsolidieren	O
.	$.	.	O

Grenzen	NN	Grenze	O
sind	VAFIN	sein	O
aber	ADV	aber	O
nicht	PTKNEG	nicht	O
nur	ADV	nur	O
regional	ADJD	regional	O
zu	PTKZU	zu	O
definieren	VVINF	definieren	O
.	$.	.	O

Die	ART	die	B-EntityORG
Gemeinschaft	NN	Gemeinschaft	I-EntityORG
darf	VMFIN	dürfen	O
nicht	PTKNEG	nicht	O
an	APPR	an	O
der	ART	die	O
Oberfläche	NN	Oberfläche	O
dümpeln	VVINF	dümpeln	O
.	$.	.	O

Europa	NE	Europa	B-EntityORG
muss	VMFIN	müssen	O
gerade	ADV	gerade	O
an	APPR	an	O
Tiefgang	NN	Tiefgang	O
gewinnen	VVINF	gewinnen	O
,	$,	,	O
um	APPR	um	O
die	PRELS	die	O
über	APPR	über	O
Jahrzehnte	NN	Jahrzehnt	O
hin	APZR	hin	O
gewachsenen	ADJA	gewachst	O
Grundlagen	NN	Grundlage	O
des	ART	die	B-EntityORG
politischen	ADJA	politisch	I-EntityORG
Europas	NE	Europa	I-EntityORG
überall	ADV	überall	O
zu	PTKZU	zu	O
implementieren	VVINF	implementieren	O
und	KON	und	O
nicht	PTKNEG	nicht	O
zu	PTKZU	zu	O
verwässern	VVINF	verwässern	O
.	$.	.	O

Neben	APPR	neben	O
den	ART	die	O
regionalen	ADJA	regional	O
Grenzen	NN	Grenze	O
gibt	VVFIN	geben	O
es	PPER	es	O
auch	ADV	auch	O
noch	ADV	noch	O
ganz	ADV	ganz	O
andere	PIAT	andere	O
Grenzen	NN	Grenze	O
,	$,	,	O
geistige	ADJA	geistig	O
Grenzen	NN	Grenze	O
zum	APPRART	zu	O
Beispiel	NN	Beispiel	O
,	$,	,	O
die	PRELS	die	O
die	ART	die	O
Identität	NN	Identität	O
Europas	NE	Europa	O
bedeuten	VVINF	bedeuten	O
.	$.	.	O

Es	PPER	es	O
gibt	VVFIN	geben	O
die	ART	die	O
kulturelle	ADJA	kulturell	O
Identität	NN	Identität	O
,	$,	,	O
es	PPER	es	O
gibt	VVFIN	geben	O
die	ART	die	O
weltanschauliche	ADJA	weltanschaulich	O
Identität	NN	Identität	O
und	KON	und	O
es	PPER	es	O
gibt	VVFIN	geben	O
die	ART	die	O
historische	ADJA	historisch	O
Identität	NN	Identität	O
Europas	NE	Europa	O
.	$.	.	O

Durch	APPR	durch	O
die	ART	die	B-EntityORG
jetzigen	ADJA	jetzig	I-EntityORG
27	CARD	27	I-EntityORG
Mitgliedstaaten	NN	Mitgliedstaat	I-EntityORG
Europas	NE	Europa	I-EntityORG
können	VMFIN	können	O
im	APPRART	in	O
Wesentlichen	NN	Wesentliche	O
diese	PDAT	dies	O
kulturellen	ADJA	kulturell	O
,	$,	,	O
weltanschaulichen	ADJA	weltanschaulich	O
und	KON	und	O
historischen	ADJA	historisch	O
Identitäten	NN	Identität	O
subsumiert	VVPP	subsumieren	O
werden	VAINF	werden	O
-	$(	-	O
auch	ADV	auch	O
wenn	KOUS	wenn	O
der	ART	die	O
Beitritt	NN	Beitritt	O
Rumäniens	NE	Rumänien	B-EntityORG
und	KON	und	O
Bulgariens	NE	Bulgarien	B-EntityORG
mit	APPR	mit	O
gewissen	ADJA	gewiss	O
Schwierigkeiten	NN	Schwierigkeit	O
versehen	VVPP	versehen	O
war	VAFIN	sein	O
.	$.	.	O

Es	PPER	es	O
bleibt	VVFIN	bleiben	O
jedoch	ADV	jedoch	O
festzustellen	VVIZU	feststellen	O
,	$,	,	O
dass	KOUS	dass	O
sich	PRF	sich	O
die	ART	die	B-EntityORG
frühere	ADJA	früh	I-EntityORG
Wirtschaftsgemeinschaft	NN	Wirtschaftsgemeinschaft	I-EntityORG
hervorragend	ADJD	hervorragend	O
entwickelt	VVPP	entwickeln	O
hat	VAFIN	haben	O
zu	APPR	zu	O
einer	ART	eine	O
Gemeinschaft	NN	Gemeinschaft	O
,	$,	,	O
die	PRELS	die	O
nach	APPR	nach	O
außen	ADV	außen	O
hin	APZR	hin	O
mit	APPR	mit	O
einer	ART	eine	O
gleichmäßig	ADJD	gleichmäßig	O
ausgerichteten	ADJA	ausgerichtet	O
Außen	NN	Außen	O
-	$(	-	O
und	KON	und	O
Sicherheitspolitik	NN	Sicherheitspolitik	O
aufwartet	VVFIN	aufwarten	O
und	KON	und	O
die	PRELS	die	O
ihre	PPOSAT	ihr	O
gemeinschaftliche	ADJA	gemeinschaftlich	O
Zukunft	NN	Zukunft	O
in	APPR	in	O
einer	ART	eine	O
gleichgerichteten	ADJA	gleichgerichtet	O
Wirtschafts	NN	Wirtschafts	O
-	$(	-	O
und	KON	und	O
Währungspolitik	NN	Währungspolitik	O
sucht	VVFIN	suchen	O
.	$.	.	O

Die	ART	die	O
Einführung	NN	Einführung	O
des	ART	die	O
Euro	NN	Euro	O
war	VAFIN	sein	O
ein	ART	eine	O
außerordentlich	ADJD	außerordentlich	O
wichtiger	ADJA	wichtig	O
und	KON	und	O
markanter	ADJA	markant	O
Punkt	NN	Punkt	O
in	APPR	in	O
der	ART	die	O
gemeinschaftlichen	ADJA	gemeinschaftlich	O
Politik	NN	Politik	O
in	APPR	in	O
Europa	NE	Europa	B-EntityLOC
.	$.	.	O

Das	ART	die	O
gemeinsame	ADJA	gemeinsam	O
Geld	NN	Geld	O
hat	VAFIN	haben	O
die	ART	die	O
gemeinsamen	ADJA	gemeinsam	O
Wurzeln	NN	Wurzel	O
Europas	NE	Europa	B-EntityORG
,	$,	,	O
hergeleitet	VVPP	herleiten	O
aus	APPR	aus	O
ihrer	PPOSAT	ihr	O
Tradition	NN	Tradition	O
und	KON	und	O
aus	APPR	aus	O
ihrer	PPOSAT	ihr	O
Kultur	NN	Kultur	O
,	$,	,	O
ganz	ADV	ganz	O
deutlich	ADJD	deutlich	O
manifestiert	VVPP	manifestieren	O
.	$.	.	O

An	APPR	an	O
diesen	PDAT	dies	O
Entwicklungen	NN	Entwicklung	O
in	APPR	in	O
Europa	NE	Europa	B-EntityLOC
bis	APPR	bis	O
zurück	ADV	zurück	O
ins	APPRART	in	O
Mittelalter	NN	Mittelalter	O
hat	VAFIN	haben	O
die	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
keinen	PIAT	keine	O
Anteil	NN	Anteil	O
gehabt	VAPP	haben	O
.	$.	.	O

Die	ART	die	O
kulturellen	ADJA	kulturell	O
,	$,	,	O
die	ART	die	O
geistigen	ADJA	geistig	O
und	KON	und	O
die	ART	die	O
historischen	ADJA	historisch	O
Wurzeln	NN	Wurzel	O
Europas	NE	Europa	B-EntityORG
sind	VAFIN	sein	O
nicht	PTKNEG	nicht	O
die	ART	die	O
gleichen	ADJA	gleich	O
wie	KOKOM	wie	O
die	PDS	die	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
.	$.	.	O

Wenn	KOUS	wenn	O
die	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
also	ADV	also	O
Aufnahme	NN	Aufnahme	O
in	APPR	in	O
die	ART	die	B-EntityORG
Europäische	ADJA	europäisch	I-EntityORG
Gemeinschaft	NN	Gemeinschaft	I-EntityORG
sucht	VVFIN	suchen	O
,	$,	,	O
dann	ADV	dann	O
kann	VMFIN	können	O
man	PIS	man	O
sich	PRF	sich	O
nicht	PTKNEG	nicht	O
auf	APPR	auf	O
eine	ART	eine	O
aus	APPR	aus	O
gemeinschaftlichen	ADJA	gemeinschaftlich	O
Wurzeln	NN	Wurzel	O
herrührende	ADJA	herrührend	O
Tradition	NN	Tradition	O
berufen	VVPP	berufen	O
.	$.	.	O

Die	ART	die	O
Interessen	NN	Interesse	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
liegen	VVFIN	liegen	O
heute	ADV	heute	O
auf	APPR	auf	O
wirtschaftlichem	ADJA	wirtschaftlich	O
Gebiet	NN	Gebiet	O
.	$.	.	O

Die	ART	die	O
gewünschten	ADJA	gewünscht	O
Beitrittsverhandlungen	NN	Beitrittsverhandlung	O
mit	APPR	mit	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
sind	VAFIN	sein	O
Verhandlungen	NN	Verhandlung	O
,	$,	,	O
um	KOUI	um	O
der	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
wirtschaftliche	ADJA	wirtschaftlich	O
Vorteile	NN	Vorteil	O
zu	PTKZU	zu	O
bringen	VVINF	bringen	O
.	$.	.	O

Dies	PDS	dies	O
ist	VAFIN	sein	O
nichts	PIAT	nichts	O
Schlechtes	NN	Schlechte	O
,	$,	,	O
und	KON	und	O
Verhandlungen	NN	Verhandlung	O
werden	VAFIN	werden	O
seit	APPR	seit	O
Jahrzehnten	NN	Jahrzehnt	O
betrieben	VVPP	betreiben	O
.	$.	.	O

Von	APPR	von	O
den	ART	die	O
wirtschaftlichen	ADJA	wirtschaftlich	O
Interessen	NN	Interesse	O
zu	PTKZU	zu	O
unterscheiden	VVINF	unterscheiden	O
sind	VAFIN	sein	O
aber	KON	aber	O
eben	ADV	eben	O
die	ART	die	O
tiefer	ADJD	tief	O
gehenden	ADJA	gehend	O
Überlegungen	NN	Überlegung	O
;	$.	;	O
die	ART	die	O
Frage	NN	Frage	O
lässt	VVFIN	lassen	O
sich	PRF	sich	O
darauf	PAV	darauf	O
reduzieren	VVINF	reduzieren	O
:	$.	:	O
Ist	VAFIN	sein	O
die	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
ein	ART	eine	B-EntityORG
europäisches	ADJA	europäisch	I-EntityORG
Land	NN	Land	I-EntityORG
,	$,	,	O
das	PRELS	die	O
in	APPR	in	O
die	ART	die	B-EntityORG
EU	NN	EU	I-EntityORG
aufgenommen	VVPP	aufnehmen	O
werden	VAINF	werden	O
kann	VMFIN	können	O
,	$,	,	O
oder	KON	oder	O
nicht	PTKNEG	nicht	O
?	$.	?	O

Die	ART	die	O
augenblicklichen	ADJA	augenblicklich	O
Diskussionen	NN	Diskussion	O
sind	VAFIN	sein	O
daher	PAV	daher	O
manchmal	ADV	manchmal	O
etwas	ADV	etwas	O
peripher	ADJD	peripher	O
.	$.	.	O

Gewiss	ADJD	gewiss	O
hat	VAFIN	haben	O
die	ART	die	B-EntityORG
Türkei	NE	Türkei	I-EntityORG
augenblicklich	ADJD	augenblicklich	O
nicht	PTKNEG	nicht	O
die	ART	die	O
Reife	NN	Reife	O
,	$,	,	O
die	PRELS	die	O
man	PIS	man	O
sich	PRF	sich	O
von	APPR	von	O
einem	ART	eine	O
rechtsstaatlichen	ADJA	rechtsstaatlich	O
,	$,	,	O
demokratisch	ADJD	demokratisch	O
verfassten	ADJA	verfasst	O
Land	NN	Land	O
vorstellt	VVFIN	vorstellen	O
.	$.	.	O

Verstöße	NN	Verstoß	O
gegen	APPR	gegen	O
die	ART	die	O
Meinungsfreiheit	NN	Meinungsfreiheit	O
sind	VAFIN	sein	O
evident	ADJD	evident	O
.	$.	.	O

Erst	ADV	erst	O
vor	APPR	vor	O
wenigen	PIAT	wenige	O
Wochen	NN	Woche	O
wurden	VAFIN	werden	O
Journalisten	NN	Journalist	O
in	APPR	in	O
der	ART	die	B-EntityLOC
Türkei	NE	Türkei	I-EntityLOC
festgenommen	VVPP	festnehmen	O
wegen	APPR	wegen	O
angeblicher	ADJA	angeblich	O
Mitgliedschaft	NN	Mitgliedschaft	O
in	APPR	in	O
einer	ART	eine	B-EntityORG
Organisation	NN	Organisation	I-EntityORG
Ergenekon	NN	Ergenekon	I-EntityORG
,	$,	,	O
die	PRELS	die	O
sich	PRF	sich	O
gegen	APPR	gegen	O
Ministerpräsident	NN	Ministerpräsident	B-EntityPER
Erdoðan	NE	Erdoðan	I-EntityPER
wendet	VVFIN	wenden	O
.	$.	.	O

Die	ART	die	O
Religionsfreiheit	NN	Religionsfreiheit	O
ist	VAFIN	sein	O
in	APPR	in	O
der	ART	die	B-EntityLOC
Türkei	NE	Türkei	I-EntityLOC
in	APPR	in	O
großen	ADJA	groß	O
